game_id,date,away_team,home_team,possessing_team,forechecking_team,start_event_idx,end_event_idx,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_clock,end_clock,start_event,end_event,start_x,start_y,end_x,end_y,outcome,turnover_in_dzone,forced_dump_out,controlled_exit_allowed,stoppage,timeout,exit_lane,start_is_5v5,episode_id
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,426,439,830.0,854.0,24.0,1,1,06:10,05:46,Puck Recovery,Takeaway,-35.0,31.5,-55.0,23.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0050
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,436,439,851.0,854.0,3.0,1,1,05:49,05:46,Puck Recovery,Takeaway,-96.0,-1.5,-55.0,23.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0051
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,442,444,859.0,860.0,1.0,1,1,05:41,05:40,Puck Recovery,Takeaway,-97.0,3.5,-70.0,17.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0052
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,448,449,869.0,873.0,4.0,1,1,05:31,05:27,Puck Recovery,Zone Entry,-55.0,36.5,24.0,24.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0053
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,451,454,877.0,885.0,8.0,1,1,05:23,05:15,Puck Recovery,Dump In/Out,92.0,-21.5,-14.0,14.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0054
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,456,461,886.0,899.0,13.0,1,1,05:14,05:01,Puck Recovery,Zone Entry,-88.0,9.5,25.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0055
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,463,466,902.0,907.0,5.0,1,1,04:58,04:53,Puck Recovery,Zone Entry,93.0,-25.5,-25.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0056
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,468,469,910.0,910.0,0.0,1,1,04:50,04:50,Puck Recovery,Dump In/Out,-84.0,5.5,-84.0,5.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0057
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,477,480,921.0,926.0,5.0,1,1,04:39,04:34,Takeaway,Incomplete Play,-92.0,30.5,-8.0,36.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0058
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,484,485,932.0,937.0,5.0,1,1,04:28,04:23,Puck Recovery,Play,95.0,-6.5,24.0,0.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0059
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,487,489,942.0,950.0,8.0,1,1,04:18,04:10,Puck Recovery,Zone Entry,-93.0,-23.5,24.0,17.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0060
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,492,495,954.0,959.0,5.0,1,1,04:06,04:01,Puck Recovery,Play,75.0,-5.5,-2.0,19.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0061
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,498,507,963.0,982.0,19.0,1,1,03:57,03:38,Puck Recovery,Puck Recovery,-80.0,3.5,-96.0,1.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0062
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,499,507,968.0,982.0,14.0,1,1,03:52,03:38,Puck Recovery,Puck Recovery,-83.0,-32.5,-96.0,1.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0063
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,510,514,989.0,996.0,7.0,1,1,03:31,03:24,Faceoff Win,Zone Entry,-69.0,-21.5,24.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0064
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,527,528,1012.0,1012.0,0.0,1,1,03:08,03:08,Puck Recovery,Dump In/Out,32.0,38.5,32.0,38.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0065
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,529,530,1015.0,1016.0,1.0,1,1,03:05,03:04,Puck Recovery,Penalty Taken,-94.0,21.5,14.0,33.5,stoppage,0,0,0,1,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0066
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,592,595,1146.0,1153.0,7.0,1,1,00:54,00:47,Puck Recovery,Play,85.0,-6.5,-3.0,-1.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0067
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,599,601,1161.0,1168.0,7.0,1,1,00:39,00:32,Puck Recovery,Zone Entry,-94.0,7.5,24.0,-35.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0068
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,611,613,1190.0,1191.0,1.0,1,1,00:10,00:09,Puck Recovery,Dump In/Out,90.0,-24.5,60.0,-26.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0069
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,614,615,1196.0,1200.0,4.0,1,2,00:04,20:00,Puck Recovery,Faceoff Win,-69.0,7.5,0.0,0.5,stoppage,0,0,0,1,0,middle,1,2025-11-02.Team.D.@.Team.A__0070
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,619,621,1206.0,1210.0,4.0,2,2,19:54,19:50,Puck Recovery,Zone Entry,-49.0,-21.5,25.0,-37.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0071
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,625,628,1212.0,1216.0,4.0,2,2,19:48,19:44,Puck Recovery,Takeaway,69.0,-25.5,34.0,-14.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0072
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,635,639,1232.0,1235.0,3.0,2,2,19:28,19:25,Puck Recovery,Takeaway,92.0,4.5,57.0,40.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0073
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,641,651,1238.0,1265.0,27.0,2,2,19:22,18:55,Puck Recovery,Incomplete Play,86.0,36.5,41.0,0.5,timeout,0,0,0,0,1,middle,1,2025-11-02.Team.D.@.Team.A__0074
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,644,646,1249.0,1256.0,7.0,2,2,19:11,19:04,Puck Recovery,Dump In/Out,-90.0,-32.5,-6.0,-41.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0075
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,648,655,1260.0,1268.0,8.0,2,2,19:00,18:52,Puck Recovery,Incomplete Play,97.0,-3.5,-22.0,29.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0076
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,656,659,1271.0,1275.0,4.0,2,2,18:49,18:45,Puck Recovery,Dump In/Out,30.0,36.5,-10.0,-30.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0077
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,670,675,1286.0,1295.0,9.0,2,2,18:34,18:25,Puck Recovery,Play,86.0,9.5,-6.0,10.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0078
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,678,679,1300.0,1302.0,2.0,2,2,18:20,18:18,Puck Recovery,Faceoff Win,-88.0,-1.5,-69.0,-21.5,stoppage,0,0,0,1,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0079
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,679,688,1302.0,1317.0,15.0,2,2,18:18,18:03,Faceoff Win,Puck Recovery,-69.0,-21.5,-38.0,28.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0080
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,685,688,1312.0,1317.0,5.0,2,2,18:08,18:03,Puck Recovery,Puck Recovery,-99.0,1.5,-38.0,28.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0081
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,691,701,1323.0,1338.0,15.0,2,2,17:57,17:42,Puck Recovery,Play,-92.0,-4.5,7.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0082
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,694,701,1328.0,1338.0,10.0,2,2,17:52,17:42,Puck Recovery,Play,-33.0,-41.5,7.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0083
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,705,710,1342.0,1349.0,7.0,2,2,17:38,17:31,Puck Recovery,Puck Recovery,52.0,23.5,98.0,1.5,turnover_in_dzone,1,0,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0084
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,718,721,1368.0,1374.0,6.0,2,2,17:12,17:06,Puck Recovery,Play,66.0,31.5,20.0,25.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0085
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,725,727,1379.0,1384.0,5.0,2,2,17:01,16:56,Puck Recovery,Dump In/Out,-80.0,1.5,1.0,40.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0086
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,730,732,1388.0,1392.0,4.0,2,2,16:52,16:48,Puck Recovery,Zone Entry,-28.0,-4.5,24.0,-38.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0087
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,737,743,1395.0,1407.0,12.0,2,2,16:45,16:33,Faceoff Win,Play,69.0,-21.5,-38.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0088
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,747,748,1412.0,1415.0,3.0,2,2,16:28,16:25,Puck Recovery,Puck Recovery,-62.0,-1.5,-40.0,-20.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0089
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,750,752,1428.0,1432.0,4.0,2,2,16:12,16:08,Puck Recovery,Incomplete Play,-68.0,-40.5,-8.0,13.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0090
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,761,762,1443.0,1447.0,4.0,2,2,15:57,15:53,Takeaway,Zone Entry,-48.0,39.5,24.0,36.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0091
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,772,776,1460.0,1467.0,7.0,2,2,15:40,15:33,Faceoff Win,Zone Entry,69.0,22.5,-25.0,-40.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0092
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,779,781,1471.0,1472.0,1.0,2,2,15:29,15:28,Puck Recovery,Takeaway,-100.0,-4.5,-87.0,-35.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0093
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,788,791,1485.0,1490.0,5.0,2,2,15:15,15:10,Puck Recovery,Incomplete Play,-79.0,-39.5,-23.0,-17.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0094
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,790,791,1489.0,1490.0,1.0,2,2,15:11,15:10,Puck Recovery,Incomplete Play,-39.0,-34.5,-23.0,-17.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0095
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,792,795,1493.0,1500.0,7.0,2,2,15:07,15:00,Faceoff Win,Faceoff Win,-69.0,-21.5,-69.0,-21.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0096
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,805,809,1518.0,1524.0,6.0,2,2,14:42,14:36,Takeaway,Dump In/Out,-98.0,-22.5,-17.0,33.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0097
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,811,813,1526.0,1530.0,4.0,2,2,14:34,14:30,Puck Recovery,Puck Recovery,68.0,12.5,42.0,39.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0098
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,818,819,1538.0,1539.0,1.0,2,2,14:22,14:21,Puck Recovery,Penalty Taken,74.0,1.5,45.0,35.5,stoppage,0,0,0,1,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0099
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,867,869,1640.0,1643.0,3.0,2,2,12:40,12:37,Puck Recovery,Puck Recovery,69.0,-40.5,26.0,-22.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0100
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,879,881,1659.0,1662.0,3.0,2,2,12:21,12:18,Puck Recovery,Play,92.0,-24.5,20.0,3.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0101
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,885,888,1667.0,1672.0,5.0,2,2,12:13,12:08,Puck Recovery,Zone Entry,-71.0,-10.5,25.0,-21.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0102
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,907,909,1706.0,1709.0,3.0,2,2,11:34,11:31,Puck Recovery,Zone Entry,-55.0,-0.5,24.0,-18.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0103
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,912,913,1716.0,1717.0,1.0,2,2,11:24,11:23,Takeaway,Dump In/Out,95.0,-6.5,98.0,-16.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0104
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,916,918,1725.0,1734.0,9.0,2,2,11:15,11:06,Puck Recovery,Dump In/Out,82.0,38.5,23.0,-4.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0105
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,924,925,1748.0,1749.0,1.0,2,2,10:52,10:51,Puck Recovery,Dump In/Out,51.0,-41.5,52.0,-40.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0106
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,926,934,1753.0,1767.0,14.0,2,2,10:47,10:33,Faceoff Win,Zone Entry,69.0,22.5,-26.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0107
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,927,934,1756.0,1767.0,11.0,2,2,10:44,10:33,Puck Recovery,Zone Entry,44.0,24.5,-26.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0108
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,932,934,1765.0,1767.0,2.0,2,2,10:35,10:33,Puck Recovery,Zone Entry,36.0,-19.5,-26.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0109
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,941,942,1777.0,1779.0,2.0,2,2,10:23,10:21,Puck Recovery,Faceoff Win,-82.0,-40.5,-69.0,22.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0110
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,986,991,1861.0,1866.0,5.0,2,2,08:59,08:54,Puck Recovery,Puck Recovery,-34.0,-22.5,-31.0,41.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0111
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,992,1001,1869.0,1882.0,13.0,2,2,08:51,08:38,Puck Recovery,Dump In/Out,-34.0,34.5,-68.0,9.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0112
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1000,1001,1882.0,1882.0,0.0,2,2,08:38,08:38,Puck Recovery,Dump In/Out,-66.0,1.5,-68.0,9.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0113
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1012,1014,1904.0,1907.0,3.0,2,2,08:16,08:13,Puck Recovery,Zone Entry,-50.0,40.5,24.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0114
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1022,1025,1917.0,1923.0,6.0,2,2,08:03,07:57,Puck Recovery,Play,29.0,-38.5,3.0,-6.5,controlled_exit_allowed,0,0,1,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0115
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1030,1031,1928.0,1932.0,4.0,2,2,07:52,07:48,Puck Recovery,Dump In/Out,-72.0,-11.5,0.0,-10.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0116
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1036,1038,1936.0,1938.0,2.0,2,2,07:44,07:42,Puck Recovery,Dump In/Out,38.0,-40.5,40.0,-41.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0117
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1044,1045,1945.0,1945.0,0.0,2,2,07:35,07:35,Puck Recovery,Dump In/Out,-77.0,-11.5,-77.0,-11.5,forced_dump_out,0,1,0,0,0,middle,1,2025-11-02.Team.D.@.Team.A__0118
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1049,1051,1952.0,1956.0,4.0,2,2,07:28,07:24,Puck Recovery,Dump In/Out,-95.0,-21.5,-87.0,34.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0119
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1060,1061,1977.0,1980.0,3.0,2,2,07:03,07:00,Puck Recovery,Play,-73.0,14.5,-24.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0120
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1063,1064,1986.0,1991.0,5.0,2,2,06:54,06:49,Puck Recovery,Incomplete Play,98.0,6.5,11.0,16.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0121
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1069,1076,2001.0,2011.0,10.0,2,2,06:39,06:29,Takeaway,Puck Recovery,30.0,-19.5,73.0,41.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0122
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1078,1080,2013.0,2017.0,4.0,2,2,06:27,06:23,Puck Recovery,Dump In/Out,64.0,40.5,-9.0,-15.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0123
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1081,1089,2021.0,2037.0,16.0,2,2,06:19,06:03,Puck Recovery,Puck Recovery,-98.0,-18.5,-97.0,-19.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0124
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1091,1092,2043.0,2044.0,1.0,2,2,05:57,05:56,Puck Recovery,Penalty Taken,-78.0,-3.5,-80.0,-5.5,stoppage,0,0,0,1,0,middle,1,2025-11-02.Team.D.@.Team.A__0125
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1167,1169,2175.0,2176.0,1.0,2,2,03:45,03:44,Puck Recovery,Dump In/Out,-96.0,-7.5,-51.0,-38.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0126
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1170,1172,2181.0,2185.0,4.0,2,2,03:39,03:35,Puck Recovery,Puck Recovery,84.0,-34.5,31.0,35.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0127
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1174,1178,2188.0,2195.0,7.0,2,2,03:32,03:25,Puck Recovery,Zone Entry,88.0,-9.5,-26.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0128
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1190,1191,2217.0,2219.0,2.0,2,2,03:03,03:01,Puck Recovery,Takeaway,-50.0,41.5,-50.0,41.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0129
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1192,1193,2222.0,2222.0,0.0,2,2,02:58,02:58,Puck Recovery,Dump In/Out,-51.0,39.5,-51.0,39.5,forced_dump_out,0,1,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0130
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1198,1200,2229.0,2231.0,2.0,2,2,02:51,02:49,Puck Recovery,Incomplete Play,-46.0,-40.5,-16.0,-40.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0131
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1205,1206,2238.0,2242.0,4.0,2,2,02:42,02:38,Puck Recovery,Puck Recovery,-100.0,1.5,-84.0,22.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0132
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1213,1216,2247.0,2252.0,5.0,2,2,02:33,02:28,Puck Recovery,Play,-30.0,41.5,6.0,-36.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0133
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1222,1224,2275.0,2280.0,5.0,2,2,02:05,02:00,Takeaway,Zone Entry,79.0,-22.5,-25.0,-40.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0134
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1231,1234,2294.0,2295.0,1.0,2,2,01:46,01:45,Takeaway,Puck Recovery,-85.0,22.5,-67.0,21.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0135
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team A,Team D,1302,1305,2435.0,2439.0,4.0,3,3,19:25,19:21,Puck Recovery,Puck Recovery,85.0,-34.5,73.0,41.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0136
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1330,1332,2491.0,2495.0,4.0,3,3,18:29,18:25,Puck Recovery,Puck Recovery,-95.0,-17.5,-53.0,40.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,2025-11-02.Team.D.@.Team.A__0137
2025-11-02.Team.D.@.Team.A,2025-11-02,Team D,Team A,Team D,Team A,1335,1336,2502.0,2502.0,0.0,3,3,18:18,18:18,Puck Recovery,Dump In/Out,-59.0,-28.5,-56.0,-34.5,forced_dump_out,0,1,0,0,0,boards_negative,1,2025-11-02.Team.D.@.Team.A__0138
