possession_id,game_id,attacking_team,defending_team,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_event,end_event,start_x,start_y,end_x,end_y,end_reason,shot_or_goal_in_possession,slot_shot_or_goal_in_possession,n_events
2025-10-28.Team.C.@.Team.A__pos_0096,2025-10-28.Team.C.@.Team.A,Team C,Team A,705.0,707.0,2.0,1,1,Puck Recovery,Takeaway,95.0,-19.5,91.0,-23.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0097,2025-10-28.Team.C.@.Team.A,Team A,Team C,712.0,716.0,4.0,1,1,Puck Recovery,Takeaway,-35.0,37.5,-90.0,-20.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0098,2025-10-28.Team.C.@.Team.A,Team A,Team C,720.0,727.0,7.0,1,1,Takeaway,Puck Recovery,-81.0,-37.5,-84.0,10.5,turnover_or_recovery,1,1,5
2025-10-28.Team.C.@.Team.A__pos_0099,2025-10-28.Team.C.@.Team.A,Team A,Team C,721.0,727.0,6.0,1,1,Play,Puck Recovery,-86.0,-37.5,-84.0,10.5,turnover_or_recovery,1,1,4
2025-10-28.Team.C.@.Team.A__pos_0100,2025-10-28.Team.C.@.Team.A,Team A,Team C,723.0,727.0,4.0,1,1,Play,Puck Recovery,-33.0,-15.5,-84.0,10.5,turnover_or_recovery,1,1,3
2025-10-28.Team.C.@.Team.A__pos_0101,2025-10-28.Team.C.@.Team.A,Team C,Team A,735.0,738.0,3.0,1,1,Puck Recovery,Penalty Taken,94.0,24.5,75.0,40.5,stoppage,0,0,7
2025-10-28.Team.C.@.Team.A__pos_0102,2025-10-28.Team.C.@.Team.A,Team C,Team A,735.0,738.0,3.0,1,1,Play,Penalty Taken,94.0,24.5,75.0,40.5,stoppage,0,0,7
2025-10-28.Team.C.@.Team.A__pos_0103,2025-10-28.Team.C.@.Team.A,Team C,Team A,1054.0,1056.0,2.0,1,1,Play,Puck Recovery,87.0,31.5,45.0,8.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0104,2025-10-28.Team.C.@.Team.A,Team A,Team C,1061.0,1067.0,6.0,1,1,Zone Entry,Puck Recovery,-26.0,-14.5,-83.0,-37.5,turnover_or_recovery,0,0,4
2025-10-28.Team.C.@.Team.A__pos_0105,2025-10-28.Team.C.@.Team.A,Team A,Team C,1063.0,1067.0,4.0,1,1,Puck Recovery,Puck Recovery,-52.0,-38.5,-83.0,-37.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0106,2025-10-28.Team.C.@.Team.A,Team A,Team C,1063.0,1067.0,4.0,1,1,Play,Puck Recovery,-52.0,-38.5,-83.0,-37.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0107,2025-10-28.Team.C.@.Team.A,Team A,Team C,1069.0,1072.0,3.0,1,1,Puck Recovery,Faceoff Win,-88.0,-34.5,-69.0,22.5,turnover_or_recovery,1,1,6
2025-10-28.Team.C.@.Team.A__pos_0108,2025-10-28.Team.C.@.Team.A,Team A,Team C,1069.0,1072.0,3.0,1,1,Play,Faceoff Win,-81.0,-35.5,-69.0,22.5,turnover_or_recovery,1,1,6
2025-10-28.Team.C.@.Team.A__pos_0109,2025-10-28.Team.C.@.Team.A,Team A,Team C,1070.0,1072.0,2.0,1,1,Play,Faceoff Win,-75.0,-25.5,-69.0,22.5,turnover_or_recovery,1,1,4
2025-10-28.Team.C.@.Team.A__pos_0110,2025-10-28.Team.C.@.Team.A,Team A,Team C,1072.0,1074.0,2.0,1,1,Puck Recovery,Puck Recovery,-76.0,-2.5,-82.0,23.5,turnover_or_recovery,1,1,2
2025-10-28.Team.C.@.Team.A__pos_0111,2025-10-28.Team.C.@.Team.A,Team C,Team A,1079.0,1079.0,0.0,1,1,Zone Entry,Incomplete Play,25.0,-31.5,21.0,-39.5,zone_exit,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0112,2025-10-28.Team.C.@.Team.A,Team A,Team C,1088.0,1090.0,2.0,1,1,Zone Entry,Puck Recovery,-25.0,-15.5,-53.0,3.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0113,2025-10-28.Team.C.@.Team.A,Team C,Team A,1094.0,1094.0,0.0,1,1,Zone Entry,Dump In/Out,25.0,19.5,13.0,20.5,zone_exit,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0114,2025-10-28.Team.C.@.Team.A,Team C,Team A,1098.0,1099.0,1.0,1,1,Takeaway,Puck Recovery,85.0,30.5,86.0,14.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0115,2025-10-28.Team.C.@.Team.A,Team A,Team C,1105.0,1108.0,3.0,1,1,Play,Faceoff Win,-38.0,8.5,-69.0,-21.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0116,2025-10-28.Team.C.@.Team.A,Team A,Team C,1105.0,1108.0,3.0,1,1,Zone Entry,Faceoff Win,-25.0,16.5,-69.0,-21.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0117,2025-10-28.Team.C.@.Team.A,Team A,Team C,1122.0,1132.0,10.0,1,1,Zone Entry,Puck Recovery,-25.0,-1.5,-88.0,23.5,turnover_or_recovery,1,0,7
2025-10-28.Team.C.@.Team.A__pos_0118,2025-10-28.Team.C.@.Team.A,Team A,Team C,1123.0,1132.0,9.0,1,1,Play,Puck Recovery,-39.0,-16.5,-88.0,23.5,turnover_or_recovery,1,0,6
2025-10-28.Team.C.@.Team.A__pos_0119,2025-10-28.Team.C.@.Team.A,Team A,Team C,1126.0,1132.0,6.0,1,1,Faceoff Win,Puck Recovery,-69.0,-21.5,-88.0,23.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0120,2025-10-28.Team.C.@.Team.A,Team A,Team C,1128.0,1132.0,4.0,1,1,Puck Recovery,Puck Recovery,-44.0,-20.5,-88.0,23.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0121,2025-10-28.Team.C.@.Team.A,Team A,Team C,1129.0,1132.0,3.0,1,1,Play,Puck Recovery,-41.0,-16.5,-88.0,23.5,turnover_or_recovery,1,0,2
2025-10-28.Team.C.@.Team.A__pos_0122,2025-10-28.Team.C.@.Team.A,Team C,Team A,1139.0,1139.0,0.0,1,1,Zone Entry,Dump In/Out,25.0,38.5,-5.0,29.5,zone_exit,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0123,2025-10-28.Team.C.@.Team.A,Team C,Team A,1147.0,1154.0,7.0,1,1,Takeaway,Takeaway,95.0,22.5,42.0,-34.5,turnover_or_recovery,1,0,5
2025-10-28.Team.C.@.Team.A__pos_0124,2025-10-28.Team.C.@.Team.A,Team C,Team A,1149.0,1154.0,5.0,1,1,Play,Takeaway,63.0,31.5,42.0,-34.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0125,2025-10-28.Team.C.@.Team.A,Team C,Team A,1153.0,1154.0,1.0,1,1,Puck Recovery,Takeaway,32.0,-33.5,42.0,-34.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0126,2025-10-28.Team.C.@.Team.A,Team A,Team C,1163.0,1170.0,7.0,1,1,Puck Recovery,Puck Recovery,-43.0,38.5,-60.0,4.5,turnover_or_recovery,1,0,6
2025-10-28.Team.C.@.Team.A__pos_0127,2025-10-28.Team.C.@.Team.A,Team A,Team C,1164.0,1170.0,6.0,1,1,Play,Puck Recovery,-51.0,39.5,-60.0,4.5,turnover_or_recovery,1,0,5
2025-10-28.Team.C.@.Team.A__pos_0128,2025-10-28.Team.C.@.Team.A,Team A,Team C,1166.0,1170.0,4.0,1,1,Faceoff Win,Puck Recovery,-69.0,-21.5,-60.0,4.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0129,2025-10-28.Team.C.@.Team.A,Team A,Team C,1168.0,1170.0,2.0,1,1,Puck Recovery,Puck Recovery,-37.0,-17.5,-60.0,4.5,turnover_or_recovery,1,0,2
2025-10-28.Team.C.@.Team.A__pos_0130,2025-10-28.Team.C.@.Team.A,Team A,Team C,1172.0,1174.0,2.0,1,1,Zone Entry,Puck Recovery,-25.0,18.5,-95.0,-8.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0131,2025-10-28.Team.C.@.Team.A,Team C,Team A,1182.0,1186.0,4.0,1,1,Zone Entry,Puck Recovery,25.0,38.5,97.0,9.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0132,2025-10-28.Team.C.@.Team.A,Team C,Team A,1194.0,1200.0,6.0,1,2,Puck Recovery,Faceoff Win,46.0,-36.5,0.0,0.5,turnover_or_recovery,1,0,6
2025-10-28.Team.C.@.Team.A__pos_0133,2025-10-28.Team.C.@.Team.A,Team C,Team A,1194.0,1200.0,6.0,1,2,Play,Faceoff Win,48.0,-38.5,0.0,0.5,turnover_or_recovery,1,0,6
2025-10-28.Team.C.@.Team.A__pos_0134,2025-10-28.Team.C.@.Team.A,Team C,Team A,1195.0,1200.0,5.0,1,2,Play,Faceoff Win,50.0,-38.5,0.0,0.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0135,2025-10-28.Team.C.@.Team.A,Team C,Team A,1197.0,1200.0,3.0,1,2,Play,Faceoff Win,84.0,-32.5,0.0,0.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0136,2025-10-28.Team.C.@.Team.A,Team C,Team A,1199.0,1200.0,1.0,1,2,Play,Faceoff Win,34.0,-37.5,0.0,0.5,turnover_or_recovery,1,0,2
2025-10-28.Team.C.@.Team.A__pos_0137,2025-10-28.Team.C.@.Team.A,Team A,Team C,1212.0,1213.0,1.0,2,2,Puck Recovery,Puck Recovery,97.0,-16.5,82.0,-0.5,turnover_or_recovery,1,1,3
2025-10-28.Team.C.@.Team.A__pos_0138,2025-10-28.Team.C.@.Team.A,Team A,Team C,1212.0,1213.0,1.0,2,2,Play,Puck Recovery,97.0,-16.5,82.0,-0.5,turnover_or_recovery,1,1,3
2025-10-28.Team.C.@.Team.A__pos_0139,2025-10-28.Team.C.@.Team.A,Team A,Team C,1215.0,1235.0,20.0,2,2,Takeaway,Puck Recovery,70.0,23.5,18.0,-37.5,turnover_or_recovery,1,0,11
2025-10-28.Team.C.@.Team.A__pos_0140,2025-10-28.Team.C.@.Team.A,Team A,Team C,1216.0,1235.0,19.0,2,2,Play,Puck Recovery,65.0,40.5,18.0,-37.5,turnover_or_recovery,1,0,10
2025-10-28.Team.C.@.Team.A__pos_0141,2025-10-28.Team.C.@.Team.A,Team A,Team C,1220.0,1235.0,15.0,2,2,Play,Puck Recovery,57.0,-38.5,18.0,-37.5,turnover_or_recovery,0,0,8
2025-10-28.Team.C.@.Team.A__pos_0142,2025-10-28.Team.C.@.Team.A,Team A,Team C,1220.0,1235.0,15.0,2,2,Puck Recovery,Puck Recovery,57.0,-38.5,18.0,-37.5,turnover_or_recovery,0,0,8
2025-10-28.Team.C.@.Team.A__pos_0143,2025-10-28.Team.C.@.Team.A,Team A,Team C,1224.0,1235.0,11.0,2,2,Play,Puck Recovery,32.0,25.5,18.0,-37.5,turnover_or_recovery,0,0,5
2025-10-28.Team.C.@.Team.A__pos_0144,2025-10-28.Team.C.@.Team.A,Team A,Team C,1224.0,1235.0,11.0,2,2,Puck Recovery,Puck Recovery,32.0,25.5,18.0,-37.5,turnover_or_recovery,0,0,5
2025-10-28.Team.C.@.Team.A__pos_0145,2025-10-28.Team.C.@.Team.A,Team A,Team C,1226.0,1235.0,9.0,2,2,Play,Puck Recovery,96.0,26.5,18.0,-37.5,turnover_or_recovery,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0146,2025-10-28.Team.C.@.Team.A,Team A,Team C,1230.0,1235.0,5.0,2,2,Play,Puck Recovery,65.0,-34.5,18.0,-37.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0147,2025-10-28.Team.C.@.Team.A,Team C,Team A,1237.0,1237.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,-38.5,-15.0,-39.5,zone_exit,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0148,2025-10-28.Team.C.@.Team.A,Team A,Team C,1245.0,1251.0,6.0,2,2,Zone Entry,Puck Recovery,25.0,1.5,27.0,40.5,turnover_or_recovery,0,0,5
2025-10-28.Team.C.@.Team.A__pos_0149,2025-10-28.Team.C.@.Team.A,Team A,Team C,1249.0,1251.0,2.0,2,2,Zone Entry,Puck Recovery,25.0,42.5,27.0,40.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0150,2025-10-28.Team.C.@.Team.A,Team C,Team A,1256.0,1256.0,0.0,2,2,Zone Entry,Dump In/Out,-25.0,-39.5,-7.0,-39.5,zone_exit,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0151,2025-10-28.Team.C.@.Team.A,Team A,Team C,1270.0,1274.0,4.0,2,2,Faceoff Win,Puck Recovery,69.0,-21.5,80.0,-38.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0152,2025-10-28.Team.C.@.Team.A,Team A,Team C,1273.0,1274.0,1.0,2,2,Puck Recovery,Puck Recovery,75.0,-30.5,80.0,-38.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0153,2025-10-28.Team.C.@.Team.A,Team A,Team C,1278.0,1298.0,20.0,2,2,Takeaway,Puck Recovery,97.0,-13.5,75.0,-38.5,turnover_or_recovery,1,1,9
2025-10-28.Team.C.@.Team.A__pos_0154,2025-10-28.Team.C.@.Team.A,Team A,Team C,1279.0,1298.0,19.0,2,2,Play,Puck Recovery,99.0,-18.5,75.0,-38.5,turnover_or_recovery,1,1,8
2025-10-28.Team.C.@.Team.A__pos_0155,2025-10-28.Team.C.@.Team.A,Team A,Team C,1282.0,1298.0,16.0,2,2,Play,Puck Recovery,86.0,-34.5,75.0,-38.5,turnover_or_recovery,1,1,7
2025-10-28.Team.C.@.Team.A__pos_0156,2025-10-28.Team.C.@.Team.A,Team A,Team C,1288.0,1298.0,10.0,2,2,Play,Puck Recovery,94.0,-25.5,75.0,-38.5,turnover_or_recovery,1,1,6
2025-10-28.Team.C.@.Team.A__pos_0157,2025-10-28.Team.C.@.Team.A,Team A,Team C,1292.0,1298.0,6.0,2,2,Puck Recovery,Puck Recovery,78.0,31.5,75.0,-38.5,turnover_or_recovery,1,1,4
2025-10-28.Team.C.@.Team.A__pos_0158,2025-10-28.Team.C.@.Team.A,Team A,Team C,1293.0,1298.0,5.0,2,2,Play,Puck Recovery,90.0,23.5,75.0,-38.5,turnover_or_recovery,1,1,3
2025-10-28.Team.C.@.Team.A__pos_0159,2025-10-28.Team.C.@.Team.A,Team A,Team C,1298.0,1308.0,10.0,2,2,Takeaway,Puck Recovery,66.0,-40.5,65.0,-38.5,turnover_or_recovery,0,0,4
2025-10-28.Team.C.@.Team.A__pos_0160,2025-10-28.Team.C.@.Team.A,Team A,Team C,1302.0,1308.0,6.0,2,2,Play,Puck Recovery,42.0,-40.5,65.0,-38.5,turnover_or_recovery,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0161,2025-10-28.Team.C.@.Team.A,Team A,Team C,1302.0,1308.0,6.0,2,2,Puck Recovery,Puck Recovery,42.0,-40.5,65.0,-38.5,turnover_or_recovery,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0162,2025-10-28.Team.C.@.Team.A,Team A,Team C,1308.0,1325.0,17.0,2,2,Takeaway,Takeaway,49.0,-35.5,97.0,-7.5,turnover_or_recovery,1,1,8
2025-10-28.Team.C.@.Team.A__pos_0163,2025-10-28.Team.C.@.Team.A,Team A,Team C,1311.0,1325.0,14.0,2,2,Play,Takeaway,58.0,-30.5,97.0,-7.5,turnover_or_recovery,1,1,7
2025-10-28.Team.C.@.Team.A__pos_0164,2025-10-28.Team.C.@.Team.A,Team A,Team C,1312.0,1325.0,13.0,2,2,Play,Takeaway,86.0,-34.5,97.0,-7.5,turnover_or_recovery,1,1,6
2025-10-28.Team.C.@.Team.A__pos_0165,2025-10-28.Team.C.@.Team.A,Team A,Team C,1315.0,1325.0,10.0,2,2,Puck Recovery,Takeaway,64.0,40.5,97.0,-7.5,turnover_or_recovery,0,0,4
2025-10-28.Team.C.@.Team.A__pos_0166,2025-10-28.Team.C.@.Team.A,Team A,Team C,1318.0,1325.0,7.0,2,2,Play,Takeaway,84.0,36.5,97.0,-7.5,turnover_or_recovery,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0167,2025-10-28.Team.C.@.Team.A,Team A,Team C,1319.0,1325.0,6.0,2,2,Play,Takeaway,98.0,17.5,97.0,-7.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0168,2025-10-28.Team.C.@.Team.A,Team A,Team C,1328.0,1329.0,1.0,2,2,Puck Recovery,Puck Recovery,72.0,40.5,72.0,20.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0169,2025-10-28.Team.C.@.Team.A,Team C,Team A,1334.0,1336.0,2.0,2,2,Zone Entry,Puck Recovery,-25.0,-37.5,-72.0,-31.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0170,2025-10-28.Team.C.@.Team.A,Team C,Team A,1337.0,1340.0,3.0,2,2,Puck Recovery,Puck Recovery,-46.0,-39.5,-98.0,-6.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0171,2025-10-28.Team.C.@.Team.A,Team A,Team C,1344.0,1344.0,0.0,2,2,Zone Entry,Dump In/Out,25.0,-39.5,2.0,-41.5,zone_exit,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0172,2025-10-28.Team.C.@.Team.A,Team A,Team C,1350.0,1355.0,5.0,2,2,Puck Recovery,Puck Recovery,75.0,40.5,98.0,-4.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0173,2025-10-28.Team.C.@.Team.A,Team A,Team C,1598.0,1599.0,1.0,2,2,Puck Recovery,Takeaway,50.0,-38.5,59.0,-39.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0174,2025-10-28.Team.C.@.Team.A,Team A,Team C,1615.0,1618.0,3.0,2,2,Zone Entry,Puck Recovery,25.0,34.5,98.0,0.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0175,2025-10-28.Team.C.@.Team.A,Team A,Team C,1620.0,1623.0,3.0,2,2,Takeaway,Puck Recovery,98.0,-1.5,72.0,7.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0176,2025-10-28.Team.C.@.Team.A,Team A,Team C,1622.0,1623.0,1.0,2,2,Puck Recovery,Puck Recovery,39.0,-2.5,72.0,7.5,turnover_or_recovery,1,0,2
2025-10-28.Team.C.@.Team.A__pos_0177,2025-10-28.Team.C.@.Team.A,Team C,Team A,1631.0,1641.0,10.0,2,2,Zone Entry,Puck Recovery,-25.0,13.5,-85.0,4.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0178,2025-10-28.Team.C.@.Team.A,Team C,Team A,1631.0,1641.0,10.0,2,2,Play,Puck Recovery,-38.0,39.5,-85.0,4.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0179,2025-10-28.Team.C.@.Team.A,Team C,Team A,1637.0,1641.0,4.0,2,2,Play,Puck Recovery,-66.0,40.5,-85.0,4.5,turnover_or_recovery,1,0,2
2025-10-28.Team.C.@.Team.A__pos_0180,2025-10-28.Team.C.@.Team.A,Team C,Team A,1651.0,1653.0,2.0,2,2,Zone Entry,Puck Recovery,-25.0,-37.5,-86.0,-3.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0181,2025-10-28.Team.C.@.Team.A,Team C,Team A,1654.0,1661.0,7.0,2,2,Faceoff Win,Puck Recovery,-69.0,-21.5,20.0,8.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0182,2025-10-28.Team.C.@.Team.A,Team C,Team A,1655.0,1661.0,6.0,2,2,Puck Recovery,Puck Recovery,-42.0,-37.5,20.0,8.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0183,2025-10-28.Team.C.@.Team.A,Team C,Team A,1656.0,1661.0,5.0,2,2,Play,Puck Recovery,-37.0,-34.5,20.0,8.5,turnover_or_recovery,1,0,2
2025-10-28.Team.C.@.Team.A__pos_0184,2025-10-28.Team.C.@.Team.A,Team A,Team C,1664.0,1671.0,7.0,2,2,Puck Recovery,Puck Recovery,78.0,38.5,70.0,-6.5,turnover_or_recovery,1,1,3
2025-10-28.Team.C.@.Team.A__pos_0185,2025-10-28.Team.C.@.Team.A,Team A,Team C,1666.0,1671.0,5.0,2,2,Play,Puck Recovery,43.0,37.5,70.0,-6.5,turnover_or_recovery,1,1,2
2025-10-28.Team.C.@.Team.A__pos_0186,2025-10-28.Team.C.@.Team.A,Team C,Team A,1675.0,1678.0,3.0,2,2,Zone Entry,Puck Recovery,-26.0,15.5,-92.0,-15.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0187,2025-10-28.Team.C.@.Team.A,Team C,Team A,1680.0,1699.0,19.0,2,2,Puck Recovery,Puck Recovery,-96.0,24.5,-33.0,-40.5,turnover_or_recovery,1,0,7
2025-10-28.Team.C.@.Team.A__pos_0188,2025-10-28.Team.C.@.Team.A,Team C,Team A,1681.0,1699.0,18.0,2,2,Play,Puck Recovery,-96.0,27.5,-33.0,-40.5,turnover_or_recovery,1,0,6
2025-10-28.Team.C.@.Team.A__pos_0189,2025-10-28.Team.C.@.Team.A,Team C,Team A,1687.0,1699.0,12.0,2,2,Play,Puck Recovery,-59.0,-35.5,-33.0,-40.5,turnover_or_recovery,1,0,5
2025-10-28.Team.C.@.Team.A__pos_0190,2025-10-28.Team.C.@.Team.A,Team C,Team A,1688.0,1699.0,11.0,2,2,Play,Puck Recovery,-29.0,-18.5,-33.0,-40.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0191,2025-10-28.Team.C.@.Team.A,Team C,Team A,1690.0,1699.0,9.0,2,2,Play,Puck Recovery,-30.0,29.5,-33.0,-40.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0192,2025-10-28.Team.C.@.Team.A,Team C,Team A,1695.0,1699.0,4.0,2,2,Puck Recovery,Puck Recovery,-93.0,-27.5,-33.0,-40.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0193,2025-10-28.Team.C.@.Team.A,Team C,Team A,1711.0,1719.0,8.0,2,2,Zone Entry,Play,-26.0,-17.5,6.0,41.5,zone_exit,1,0,5
2025-10-28.Team.C.@.Team.A__pos_0194,2025-10-28.Team.C.@.Team.A,Team C,Team A,1711.0,1719.0,8.0,2,2,Play,Play,-29.0,-17.5,6.0,41.5,zone_exit,1,0,5
2025-10-28.Team.C.@.Team.A__pos_0195,2025-10-28.Team.C.@.Team.A,Team C,Team A,1725.0,1730.0,5.0,2,2,Zone Entry,Puck Recovery,-26.0,-40.5,-98.0,0.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0196,2025-10-28.Team.C.@.Team.A,Team A,Team C,1740.0,1744.0,4.0,2,2,Zone Entry,Puck Recovery,25.0,36.5,40.0,-40.5,turnover_or_recovery,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0197,2025-10-28.Team.C.@.Team.A,Team A,Team C,1759.0,1762.0,3.0,2,2,Zone Entry,Faceoff Win,25.0,-40.5,-69.0,-21.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0198,2025-10-28.Team.C.@.Team.A,Team C,Team A,1762.0,1768.0,6.0,2,2,Faceoff Win,Puck Recovery,-69.0,-21.5,-83.0,-1.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0199,2025-10-28.Team.C.@.Team.A,Team C,Team A,1765.0,1768.0,3.0,2,2,Puck Recovery,Puck Recovery,-37.0,-9.5,-83.0,-1.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0200,2025-10-28.Team.C.@.Team.A,Team C,Team A,1765.0,1768.0,3.0,2,2,Play,Puck Recovery,-37.0,-9.5,-83.0,-1.5,turnover_or_recovery,1,0,3
2025-10-28.Team.C.@.Team.A__pos_0201,2025-10-28.Team.C.@.Team.A,Team C,Team A,1904.0,1905.0,1.0,2,2,Zone Entry,Puck Recovery,-26.0,0.5,-55.0,8.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0202,2025-10-28.Team.C.@.Team.A,Team C,Team A,1907.0,1917.0,10.0,2,2,Takeaway,Puck Recovery,-80.0,24.5,-99.0,9.5,turnover_or_recovery,0,0,4
2025-10-28.Team.C.@.Team.A__pos_0203,2025-10-28.Team.C.@.Team.A,Team C,Team A,1908.0,1917.0,9.0,2,2,Play,Puck Recovery,-98.0,3.5,-99.0,9.5,turnover_or_recovery,0,0,3
2025-10-28.Team.C.@.Team.A__pos_0204,2025-10-28.Team.C.@.Team.A,Team C,Team A,1912.0,1917.0,5.0,2,2,Puck Recovery,Puck Recovery,-45.0,17.5,-99.0,9.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0205,2025-10-28.Team.C.@.Team.A,Team C,Team A,1912.0,1917.0,5.0,2,2,Play,Puck Recovery,-45.0,17.5,-99.0,9.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0206,2025-10-28.Team.C.@.Team.A,Team C,Team A,1920.0,1921.0,1.0,2,2,Takeaway,Takeaway,-74.0,42.5,-95.0,26.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0207,2025-10-28.Team.C.@.Team.A,Team C,Team A,1939.0,1945.0,6.0,2,2,Play,Takeaway,-79.0,-28.5,-77.0,-4.5,turnover_or_recovery,1,0,4
2025-10-28.Team.C.@.Team.A__pos_0208,2025-10-28.Team.C.@.Team.A,Team C,Team A,1943.0,1945.0,2.0,2,2,Puck Recovery,Takeaway,-64.0,-29.5,-77.0,-4.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0209,2025-10-28.Team.C.@.Team.A,Team C,Team A,1953.0,1953.0,0.0,2,2,Zone Entry,Dump In/Out,-26.0,-16.5,-9.0,-35.5,zone_exit,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0210,2025-10-28.Team.C.@.Team.A,Team C,Team A,1967.0,1979.0,12.0,2,2,Zone Entry,Puck Recovery,-26.0,35.5,-76.0,-23.5,turnover_or_recovery,0,0,2
2025-10-28.Team.C.@.Team.A__pos_0211,2025-10-28.Team.C.@.Team.A,Team C,Team A,1972.0,1979.0,7.0,2,2,Play,Puck Recovery,-33.0,41.5,-76.0,-23.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0212,2025-10-28.Team.C.@.Team.A,Team A,Team C,1985.0,1987.0,2.0,2,2,Play,Puck Recovery,39.0,-32.5,89.0,8.5,turnover_or_recovery,0,0,1
2025-10-28.Team.C.@.Team.A__pos_0213,2025-10-28.Team.C.@.Team.A,Team A,Team C,1992.0,1995.0,3.0,2,2,Takeaway,Dump In/Out,40.0,-21.5,8.0,26.5,zone_exit,0,0,4
